ein,elf,tax_pd,subseccd,s501c3or4947a1cd,schdbind,politicalactvtscd,lbbyingactvtscd,subjto6033cd,dnradvisedfundscd,prptyintrcvdcd,maintwrkofartcd,crcounselingqstncd,hldassetsintermpermcd,rptlndbldgeqptcd,rptinvstothsecd,rptinvstprgrelcd,rptothasstcd,rptothliabcd,sepcnsldtfinstmtcd,sepindaudfinstmtcd,inclinfinstmtcd,operateschools170cd,frgnofficecd,frgnrevexpnscd,frgngrntscd,frgnaggragrntscd,rptprofndrsngfeescd,rptincfnndrsngcd,rptincgamingcd,operatehosptlcd,hospaudfinstmtcd,rptgrntstogovtcd,rptgrntstoindvcd,rptyestocompnstncd,txexmptbndcd,invstproceedscd,maintescrwaccntcd,actonbehalfcd,engageexcessbnftcd,awarexcessbnftcd,loantofficercd,grantoofficercd,dirbusnreltdcd,fmlybusnreltdcd,servasofficercd,recvnoncashcd,recvartcd,ceaseoperationscd,sellorexchcd,ownsepentcd,reltdorgcd,intincntrlcd,orgtrnsfrcd,conduct5percentcd,compltschocd,f1096cnt,fw2gcnt,wthldngrulescd,noemplyeesw3cnt,filerqrdrtnscd,unrelbusinccd,filedf990tcd,frgnacctcd,prohibtdtxshltrcd,prtynotifyorgcd,filedf8886tcd,solicitcntrbcd,exprstmntcd,providegoodscd,notfydnrvalcd,filedf8282cd,f8282cnt,fndsrcvdcd,premiumspaidcd,filedf8899cd,filedf1098ccd,excbushldngscd,s4966distribcd,distribtodonorcd,initiationfees,grsrcptspublicuse,grsincmembers,grsincother,filedlieuf1041cd,txexmptint,qualhlthplncd,qualhlthreqmntn,qualhlthonhnd,rcvdpdtngcd,filedf720cd,totreprtabled,totcomprelatede,totestcompf,noindiv100kcnt,nocontractor100kcnt,totcntrbgfts,prgmservcode2acd,totrev2acola,prgmservcode2bcd,totrev2bcola,prgmservcode2ccd,totrev2ccola,prgmservcode2dcd,totrev2dcola,prgmservcode2ecd,totrev2ecola,totrev2fcola,totprgmrevnue,invstmntinc,txexmptbndsproceeds,royaltsinc,grsrntsreal,grsrntsprsnl,rntlexpnsreal,rntlexpnsprsnl,rntlincreal,rntlincprsnl,netrntlinc,grsalesecur,grsalesothr,cstbasisecur,cstbasisothr,gnlsecur,gnlsothr,netgnls,grsincfndrsng,lessdirfndrsng,netincfndrsng,grsincgaming,lessdirgaming,netincgaming,grsalesinvent,lesscstofgoods,netincsales,miscrev11acd,miscrevtota,miscrev11bcd,miscrevtot11b,miscrev11ccd,miscrevtot11c,miscrevtot11d,miscrevtot11e,totrevenue,grntstogovt,grnsttoindiv,grntstofrgngovt,benifitsmembrs,compnsatncurrofcr,compnsatnandothr,othrsalwages,pensionplancontrb,othremplyeebenef,payrolltx,feesforsrvcmgmt,legalfees,accntingfees,feesforsrvclobby,profndraising,feesforsrvcinvstmgmt,feesforsrvcothr,advrtpromo,officexpns,infotech,royaltsexpns,occupancy,travel,travelofpublicoffcl,converconventmtng,interestamt,pymtoaffiliates,deprcatndepletn,insurance,othrexpnsa,othrexpnsb,othrexpnsc,othrexpnsd,othrexpnse,othrexpnsf,totfuncexpns,nonintcashend,svngstempinvend,pldgegrntrcvblend,accntsrcvblend,currfrmrcvblend,rcvbldisqualend,notesloansrcvblend,invntriesalesend,prepaidexpnsend,lndbldgsequipend,invstmntsend,invstmntsothrend,invstmntsprgmend,intangibleassetsend,othrassetsend,totassetsend,accntspayableend,grntspayableend,deferedrevnuend,txexmptbndsend,escrwaccntliabend,paybletoffcrsend,secrdmrtgsend,unsecurednotesend,othrliabend,totliabend,unrstrctnetasstsend,temprstrctnetasstsend,permrstrctnetasstsend,capitalstktrstend,paidinsurplusend,retainedearnend,totnetassetend,totnetliabastend,nonpfrea,totnooforgscnt,totsupport,gftgrntsrcvd170,txrevnuelevied170,srvcsval170,pubsuppsubtot170,exceeds2pct170,pubsupplesspct170,samepubsuppsubtot170,grsinc170,netincunreltd170,othrinc170,totsupp170,grsrcptsrelated170,totgftgrntrcvd509,grsrcptsadmissn509,grsrcptsactivities509,txrevnuelevied509,srvcsval509,pubsuppsubtot509,rcvdfrmdisqualsub509,exceeds1pct509,subtotpub509,pubsupplesub509,samepubsuppsubtot509,grsinc509,unreltxincls511tx509,subtotsuppinc509,netincunrelatd509,othrinc509,totsupp509
20196520,E,201412,14,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,Y,80,0,Y,102,Y,Y,Y,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,0,0,0,0,N,0,N,0,0,N,N,1267925,0,350422,8,18,0,522100,11632460,0,0,0,0,0,0,0,0,0,11632460,2026965,0,0,2925,0,9577,0,-6652,0,-6652,5037952,0,4809191,0,228761,0,228761,0,0,0,0,0,0,0,0,0,522100,1401644,522100,412196,0,0,0,1813840,15695374,0,0,0,1419328,1267925,0,3307713,0,1816330,0,0,0,0,0,0,0,0,576716,0,930149,0,1065787,0,0,0,506423,0,0,0,1622937,914676,460280,340758,0,586551,14815573,14078161,0,0,0,1691002,0,285983136,0,0,13083117,80336128,0,0,0,13281973,408453517,3972529,0,0,0,0,0,65000000,0,293262926,362235455,0,0,0,0,0,46218062,46218062,408453517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
521588740,E,201406,9,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,93,0,Y,141,Y,N,N,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,0,0,0,0,N,0,N,0,0,N,N,903618,0,108731,6,4,0,524292,883117167,524292,93963498,0,0,0,0,0,0,1355793,978436458,1130849,0,0,0,0,0,0,0,0,0,356661079,0,356937250,0,-276171,0,-276171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,979291136,0,0,0,926603220,278875,0,3272731,0,967949,294983,0,397861,64770,0,0,0,516196,0,671909,154435,0,340682,53765,0,0,0,0,1437589,179899,28053442,2674635,620070,1325280,0,8330,967916621,0,142812779,0,74654989,0,0,0,0,425319,5093440,178296431,0,0,0,0,401282958,34540052,0,0,0,0,0,0,0,72701523,107241575,0,0,0,0,0,294041383,294041383,401282958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
830162161,E,201412,12,N,N,N,N,N,N,N,N,N,N,Y,N,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,N,N,N,N,N,Y,N,N,N,Y,N,N,N,N,Y,Y,Y,N,N,Y,126,0,Y,169,Y,N,N,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,0,0,200187065,2566612,N,0,N,0,0,N,N,1516419,0,525398,40,18,0,221122,191252860,221122,6738628,221122,1370013,531190,50645,531190,13536,0,199425682,1259824,0,0,19925,0,12518,0,7407,0,7407,0,0,0,0,0,0,0,0,0,0,0,0,0,351,47,304,0,0,0,0,0,0,0,0,200693217,38476,27000,0,12242163,2041817,0,8271813,3136471,2904036,850702,0,156155,40260,63315,0,0,269336,11769,0,0,0,0,0,0,0,5833318,0,10557531,0,151505092,4789883,1084802,525388,0,543890,204893217,28060,25121890,0,14310864,920,0,1080893,9755031,379266,196549198,0,0,113012576,240708,37010660,397490066,19561733,0,7220000,0,0,0,132999055,0,43102576,202883364,0,0,0,0,0,194606702,194606702,397490066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
416187750,E,201412,9,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,Y,1297,0,Y,68,Y,N,N,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,0,0,0,0,N,0,N,0,0,N,N,0,933748,519241,0,11,0,900099,104130236,900099,6840218,900099,320653,900099,299149,900099,86826,0,111677082,4838170,0,0,0,0,0,0,0,0,0,36884315,0,35900971,0,983344,0,983344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117498596,0,0,0,84717033,0,0,0,0,0,0,452996,332257,105079,0,0,627598,205200,0,563184,0,0,0,0,0,18121,0,0,0,44978,1399230,96709,35563,2448,0,0,88600396,-759360,29363697,0,8535006,0,0,0,0,14423,0,71574592,288133069,0,0,444301,397305728,2057811,0,0,0,0,0,0,0,399409,2457220,0,0,0,0,0,394848508,394848508,397305728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
750821285,E,201412,14,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,0,0,Y,196,Y,Y,Y,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,0,0,0,0,N,0,N,0,0,N,N,1147096,0,0,14,0,0,522130,18991474,522130,9379365,522130,2091424,0,0,0,0,0,30462263,79637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30541900,0,0,0,0,1147096,0,6864765,258634,1074328,637506,0,0,0,0,0,0,1143578,872476,6895457,0,0,1972457,143809,0,0,1865404,0,0,0,-36661,3444000,0,0,0,0,26282849,5113018,26500839,0,0,0,0,324123956,0,0,17694437,0,9007014,0,0,12644505,395083769,3559580,0,0,0,0,0,0,0,0,3559580,0,0,0,0,351402622,40121567,391524189,395083769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
856010733,P,201412,14,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,Y,21990,0,Y,169,Y,N,N,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,0,0,0,0,N,0,N,0,0,N,N,1020189,0,175756,6,8,0,522100,14145383,522100,4854473,522100,2819969,0,0,0,0,0,21819825,848352,0,0,0,0,0,0,0,0,0,4516469,0,4487763,0,28706,0,28706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22696883,0,0,0,0,1195946,0,5183679,790134,1071976,483464,0,86269,33000,0,0,0,2373099,624646,584538,0,0,819720,87732,0,0,76827,0,660098,105412,1817326,1050000,527775,0,0,0,17571641,4625974,2436555,0,786297,0,0,311296073,0,0,15137817,0,3292106,40386415,0,15187841,393149078,4539079,0,0,0,0,0,0,0,346356697,350895776,0,0,0,0,0,42253302,42253302,393149078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
570123093,E,201412,12,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,Y,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,Y,99,0,Y,298,Y,Y,Y,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,0,0,231556867,873989,N,0,N,0,0,N,N,1573263,3600,685221,12,15,0,221000,230747683,532000,301935,900099,34846,900099,23,0,0,0,231084487,207526,0,0,48531,0,4411,0,44120,0,44120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221000,829870,0,0,0,0,264854,1094724,232430857,0,0,0,7792901,856196,0,9247964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000524,0,13286997,0,166545458,14629414,5326365,9129699,0,0,232815518,2828193,28794295,0,9793285,0,0,3600,5012754,206710,320220471,0,0,16335972,0,9835401,393030681,29654178,0,0,0,0,0,227341547,0,26861221,283856946,0,0,0,366670,0,108807065,109173735,393030681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
590857430,E,201412,14,N,N,Y,N,N,N,N,N,N,N,Y,N,N,N,Y,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,Y,15107,0,Y,170,Y,N,N,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,0,0,0,0,N,0,N,0,0,N,N,1180672,0,345516,8,9,0,522100,12892693,522100,6431793,0,0,0,0,0,0,0,19324486,1738093,0,0,0,0,0,0,0,0,0,31028370,137825,30498403,133748,529967,4077,534044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21596623,0,0,0,0,879211,0,4906997,-66434,1112461,443880,0,37352,52723,0,0,0,108731,785000,1900914,690663,0,966466,183755,0,19249,1427335,0,754737,174885,4674281,0,0,0,0,0,19052206,3552895,32329627,0,1474632,0,0,270852494,0,5236913,13850081,46336349,805172,0,0,16480864,390919027,2627472,0,0,0,0,0,0,0,350196000,352823472,0,0,0,0,0,38095555,38095555,390919027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
752871400,E,201412,12,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,Y,N,N,N,Y,30,0,Y,161,Y,N,N,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,0,0,197218194,4231002,N,0,N,0,0,N,N,2703955,0,692424,12,5,0,0,197218194,0,0,0,0,0,0,0,0,0,197218194,3627931,0,52416,478665,0,0,0,478665,0,478665,0,320076,0,240174,0,79902,79902,0,0,0,0,0,0,230579,316747,-86168,0,0,0,0,0,0,0,0,201370940,0,0,0,17100600,2514801,0,7398005,0,2697332,644982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7743739,0,10780203,0,152068483,5444441,2443894,2366647,0,1328212,212531339,571983,52860647,0,17754103,0,0,0,1361506,6665482,228248961,0,82366629,0,0,0,389829311,25916371,0,0,0,0,0,148384874,0,16830701,191131946,0,0,0,191340,-773464,199279489,198697365,389829311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50198580,E,201412,14,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,8399,0,Y,152,Y,Y,Y,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,0,0,0,0,N,0,N,0,0,N,N,1180719,0,245618,7,5,0,522100,14117808,522100,3167115,0,0,0,0,0,0,0,17284923,470139,0,0,0,0,0,0,0,0,0,32039,1012083,0,990298,32039,21785,53824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17808886,0,0,0,0,875071,0,4613106,186435,595271,472297,0,37820,194100,0,0,0,0,287375,681030,90212,0,1506480,35451,0,153485,2087279,0,764776,108632,1722510,1526878,526814,51378,0,0,16516400,14385040,730064,0,0,0,0,318034997,0,1137715,13214106,13602115,15746100,0,1384607,10647768,388882512,3476983,0,0,0,0,0,18224596,0,327601487,349303066,0,0,0,0,0,39579446,39579446,388882512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
381441242,E,201412,14,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,11396,0,Y,184,Y,Y,Y,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,0,0,0,0,N,0,N,0,0,N,N,653739,0,45495,4,16,0,522100,7644700,522100,3295351,522100,18827751,0,0,0,0,0,29767802,446508,0,0,19000,0,0,0,19000,0,19000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,524298,510275,525990,31497,525990,9230,0,551002,30784312,0,0,0,0,304079,0,6440876,285403,1132429,614816,0,0,34977,0,0,0,0,1084758,1323336,1092631,0,725336,272880,0,0,1747193,0,864371,105832,2776235,2727613,1491175,355394,0,423594,23802928,5319256,20649517,0,0,0,0,331270918,0,1046194,7904276,0,14528316,0,0,6452261,387170738,3316861,0,0,0,0,0,204041,0,340759086,344279988,0,0,0,0,0,42890750,42890750,387170738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
740695563,E,201412,12,N,N,N,N,N,N,N,N,Y,N,Y,N,Y,N,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,71,0,Y,166,Y,N,N,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,0,0,168090441,11578259,N,0,N,0,0,N,N,2045628,0,870006,21,37,0,221000,172443664,221000,16480,221000,1767778,221000,4844427,0,0,0,179072349,102980,0,0,0,0,0,0,0,0,0,0,73001,0,35349,0,37652,37652,0,0,0,0,0,0,0,0,0,221000,455719,0,0,0,0,0,455719,179668700,0,0,0,2337207,1945815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9917574,0,13989836,0,109238944,14359124,7483715,5775914,0,6322313,171370442,3926756,1889613,0,17666548,0,0,0,624081,5317828,302426165,0,0,54902864,0,0,386753855,29753320,0,0,0,1720679,0,177434417,11000000,6073345,225981761,0,0,0,0,0,160772094,160772094,386753855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
941326959,E,201412,14,N,N,Y,N,N,N,N,N,Y,N,Y,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,Y,27127,0,Y,98,Y,Y,Y,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,0,0,0,0,N,0,N,0,0,N,N,1122952,0,289293,4,5,0,524292,4536346,900099,12571265,900099,260088,0,0,0,0,0,17367699,2155403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44006,0,44006,0,0,0,0,0,0,0,0,19567108,0,0,0,5030009,950334,0,3343706,0,1726959,0,0,0,0,0,0,0,0,647852,844761,779571,0,693325,0,0,0,0,0,339577,92829,1515574,1023092,956178,831594,0,0,18775361,11904393,0,0,0,0,0,153537352,0,0,5936832,0,210485342,0,0,4476292,386340211,9523465,0,0,0,11773197,0,0,0,277561657,298858319,0,0,0,0,0,87481892,87481892,386340211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
941530642,E,201412,14,N,N,Y,N,N,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,6296,0,Y,97,Y,Y,Y,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,0,0,0,0,N,0,N,0,0,N,N,2633797,0,159539,5,6,0,522100,6353395,522100,3905397,522100,1721143,0,0,0,0,0,11979935,2025209,0,0,231301,0,120735,0,110566,0,110566,0,98025,0,95671,0,2354,2354,0,0,0,0,0,0,0,0,0,522100,57602,0,0,0,0,0,57602,14175666,0,0,0,656271,587982,0,3831751,228962,664298,368664,0,0,0,0,0,0,199610,123758,226674,590539,0,733327,97880,0,0,57,0,411523,69455,664003,426469,396564,0,0,425042,10702829,1922775,0,0,42908,0,0,167719764,0,446094,3987451,0,197794423,0,0,14179771,386093186,2319685,0,0,0,0,0,0,0,333650250,335969935,0,0,0,0,0,50123251,50123251,386093186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
450226724,E,201412,14,N,N,N,N,N,N,N,N,Y,N,Y,Y,N,N,Y,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,Y,N,N,Y,N,N,N,N,N,Y,N,N,N,N,Y,6494,0,Y,158,Y,Y,Y,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,0,0,0,0,N,0,N,0,0,N,N,1626463,0,281109,10,6,0,522130,12847400,522130,3815729,522130,1411468,0,0,0,0,0,18074597,815621,0,0,45717,0,24809,0,20908,0,20908,0,111521,0,112766,0,-1245,-1245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,304923,304923,19214804,0,0,0,19842,1453254,0,3723616,229472,803609,444643,0,70362,45895,0,0,11605,0,394528,580999,514955,0,522494,10679,0,112969,948928,0,657542,94491,1292395,1243193,378907,0,0,902963,14457341,3115872,29443678,0,660230,3358560,0,305742774,0,395740,8448129,2573193,24155818,3685780,0,1683896,383263670,3265152,0,0,0,380593,0,0,0,341076232,344721977,0,0,0,0,0,38541693,38541693,383263670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
381514946,E,201412,14,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,6641,0,Y,156,Y,Y,Y,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,0,0,0,0,N,0,N,0,0,N,N,498704,0,224421,2,12,0,522100,9321761,522100,4244255,522100,37372,0,0,0,0,0,13603388,2247413,0,0,0,0,0,0,0,0,0,3181664,946794,3127802,1018683,53862,-71889,-18027,0,0,0,0,0,0,0,0,0,522100,2248227,524298,303436,0,0,0,2551663,18384437,0,0,0,0,723125,0,4512965,145910,921111,484267,0,42485,31840,0,0,0,45613,543989,1507815,939974,0,1026289,0,0,43754,444805,0,618632,204519,2123323,1025513,906225,511641,0,26297,16830092,21052277,6837200,0,140704,0,0,182343602,0,773316,14896357,150968966,600000,0,0,5097102,382709524,3621890,0,0,0,0,0,0,0,345810187,349432077,0,0,0,0,0,33277447,33277447,382709524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
951812302,E,201412,14,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,4664,0,Y,97,Y,Y,Y,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,0,0,0,0,N,0,N,0,0,N,N,884043,0,436430,6,0,0,522130,9538152,522130,5248936,522130,0,0,0,0,0,0,14787088,1078024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15865112,0,0,0,894244,378938,0,3735941,530123,980525,341045,0,8416,30000,0,0,0,0,98083,934818,1083551,0,638295,13557,0,106686,142,0,473914,77361,71033,110000,5696,394567,0,38146,10945081,43453223,12087009,0,709417,0,0,260292049,0,1163871,7184881,27138827,13305935,0,0,16633218,381968430,4565466,0,0,0,0,0,0,0,316744545,321310011,0,0,0,0,0,60658419,60658419,381968430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
381514946,E,201312,14,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,6669,0,Y,176,Y,Y,Y,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,0,0,0,0,N,0,N,0,0,N,N,434531,0,202422,2,5,0,522100,9333970,522100,4303852,522100,85272,0,0,0,0,0,13723094,2060094,0,0,0,0,0,0,0,0,0,0,380347,0,346460,0,33887,33887,0,0,0,0,0,0,0,0,0,522100,2129940,525990,632341,524298,206697,134217,3103195,18920270,0,0,0,0,556167,0,4647206,158617,1157043,476240,0,17128,51163,0,0,0,1500,416684,1629781,788881,0,1200783,107971,0,1003,0,0,571632,283978,1467800,1229168,946954,693555,0,776941,17180195,25140370,12653703,0,66817,0,0,164721000,0,863128,14984049,150044547,600000,0,0,11877104,380950718,4420729,0,0,0,0,0,0,0,345854731,350275460,0,0,0,0,0,30675258,30675258,380950718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
530088590,E,201412,5,N,N,Y,N,Y,N,N,N,N,N,Y,Y,N,N,Y,Y,N,Y,N,Y,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,Y,86,0,Y,136,Y,N,N,Y,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,0,0,0,0,N,0,N,0,0,N,N,5874771,0,2031362,66,6,0,900099,55412929,0,0,0,0,0,0,0,0,0,55412929,14516604,0,1031673,1041873,0,0,0,1041873,0,1041873,74963298,13536,69228708,0,5734590,13536,5748126,0,0,0,0,0,0,132887,70922,61965,900099,1695067,0,0,0,0,0,1695067,79508237,0,0,0,2409678,6375520,0,9262795,16087267,2243286,1012424,0,2411491,112794,0,0,0,562180,20431,1745657,262388,0,756363,1925818,0,4326,0,4125158,1729938,527983,3677525,3664721,1025200,879770,0,2285637,63108350,4531497,3284832,0,6111681,0,0,0,0,1309017,15688272,320183007,28496031,0,0,0,379604337,1599460,0,0,0,0,0,0,0,43775355,45374815,334229522,0,0,0,0,0,334229522,379604337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
560154512,E,201412,12,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,Y,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,Y,81,0,Y,163,Y,Y,Y,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,0,0,167008820,11464288,N,0,N,0,0,N,N,3316249,0,826526,42,24,0,221000,1008643,221000,9429831,221000,164138903,221000,2869917,0,0,0,177447294,811561,0,0,16476,119005,17445,0,-969,119005,118036,0,10000,0,261807,0,-251807,-251807,0,0,0,0,0,0,0,0,0,221000,101185,221000,83272,0,0,0,184457,178309541,248702,12500,0,8511514,2992059,0,12025860,2453160,7299241,1023665,0,62927,0,0,0,0,477204,90522,379132,452511,0,348190,1363125,0,257454,8278190,0,13910993,0,101626895,3939800,3283788,2803111,0,-1344986,170495557,0,25974378,0,21491957,0,0,5755055,6340037,6766145,283004922,7169053,683656,21792258,0,351212,379328673,14755564,0,0,0,0,0,187448758,10106110,39542721,251853153,0,0,0,0,0,127475520,127475520,379328673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
